"","Id","SalePrice"
"442",1902,178390.009192718
"443",1903,209230.148775814
"444",1904,161833.593657767
"445",1905,218335.242070831
"446",1906,176249.396194896
"447",1907,233801.03892005
"448",1908,113916.797753281
"449",1909,143579.682601455
"450",1910,119232.425666217
"451",1911,241309.195032341
"452",1912,328252.449068184
"453",1913,151537.47713208
"454",1914,61815.97
"455",1915,349918.836295443
"456",1916,61815.97
"457",1917,240546.048504423
"458",1918,132496.488564998
"459",1919,170085.754067157
"460",1920,163110.195595732
"461",1921,393074.394315193
"462",1922,338337.514845406
"463",1923,225745.695492542
"464",1924,211822.907222065
"465",1925,201191.07889884
"466",1926,385780.839636321
"467",1927,119379.296195175
"468",1928,152965.153313311
"469",1929,117590.647307524
"470",1930,119007.309946425
"471",1931,134906.375649817
"472",1932,132192.203745096
"473",1933,184583.97041647
"474",1934,185875.639315307
"475",1935,173237.021598336
"476",1936,207682.801464967
"477",1937,178534.877314483
"478",1938,173525.41443885
"479",1939,256763.39273072
"480",1940,183040.012560794
"481",1941,169211.870259565
"482",1942,182920.836021016
"483",1943,207235.341153778
"484",1944,346100.187155812
"485",1945,383667.059669169
"486",1946,149703.506452759
"487",1947,323403.06164974
"488",1948,169305.499277558
"489",1949,251841.719591677
"490",1950,190461.019593022
"491",1951,248001.688243391
"492",1952,212930.245407859
"493",1953,165372.761383307
"494",1954,183446.811127384
"495",1955,140684.987668436
"496",1956,259608.638785599
"497",1957,161421.218766539
"498",1958,272683.272584087
"499",1959,137166.660865102
"500",1960,105072.703336299
"501",1961,110726.559399212
"502",1962,99031.0245242478
"503",1963,109920.493432723
"504",1964,104631.829124413
"505",1965,141368.386965242
"506",1966,131979.644885384
"507",1967,302747.557990454
"508",1968,416669.955182909
"509",1969,396785.987519502
"510",1970,406183.380310218
"511",1971,442567.01
"512",1972,368017.434416668
"513",1973,284333.525739382
"514",1974,340935.973714188
"515",1975,61815.97
"516",1976,273883.246651315
"517",1977,357532.380420705
"518",1978,350122.438557286
"519",1979,325643.285286007
"520",1980,194065.229768564
"521",1981,356805.609831759
"522",1982,205925.149762012
"523",1983,189249.560949332
"524",1984,187393.661977456
"525",1985,240683.020685624
"526",1986,212797.179682899
"527",1987,214109.867263524
"528",1988,171712.556116388
"529",1989,197905.671123736
"530",1990,210884.294399662
"531",1991,231923.274116039
"532",1992,224578.790689992
"533",1993,148228.375367454
"534",1994,238092.466246031
"535",1995,189502.793125414
"536",1996,285668.616695065
"537",1997,342740.441373929
"538",1998,319845.024986271
"539",1999,289992.791543924
"540",2000,307019.188146682
"541",2001,276027.507586256
"542",2002,245427.133095509
"543",2003,252788.747081613
"544",2004,274260.84232025
"545",2005,216509.2554349
"546",2006,221640.72709856
"547",2007,244136.681107271
"548",2008,233903.315805427
"549",2009,200419.36835486
"550",2010,198789.361227257
"551",2011,146929.02733964
"552",2012,175569.500446019
"553",2013,174185.623611879
"554",2014,187265.488200934
"555",2015,201829.738010278
"556",2016,194185.395762426
"557",2017,195890.561306671
"558",2018,105593.450496236
"559",2019,123069.821431162
"560",2020,103118.852550451
"561",2021,90826.861210684
"562",2022,197893.600717573
"563",2023,140782.141362736
"564",2024,287136.531288838
"565",2025,353605.901279132
"566",2026,174170.047470754
"567",2027,156232.018707329
"568",2028,158695.30673177
"569",2029,169736.382531865
"570",2030,261937.772991641
"571",2031,239545.227303619
"572",2032,263739.638739221
"573",2033,257383.403335278
"574",2034,161507.517990329
"575",2035,228921.693428905
"576",2036,197201.255543454
"577",2037,210962.622074269
"578",2038,324284.6951549
"579",2039,229776.205664276
"580",2040,306272.369676873
"581",2041,308697.724073958
"582",2042,204922.388383675
"583",2043,183549.369185935
"584",2044,184011.827561228
"585",2045,196583.536681535
"586",2046,138229.225927502
"587",2047,141592.412765061
"588",2048,135898.480857705
"589",2049,134771.235382063
"590",2050,173239.612260199
"591",2051,112746.78978231
"592",2052,116241.035240087
"593",2053,140294.096544519
"594",2054,83167.6862780966
"595",2055,176131.549815034
"596",2056,135677.334051727
"597",2057,95863.4043668572
"598",2058,218243.095919228
"599",2059,124993.889129631
"600",2060,186276.117151418
"601",2061,177682.217455073
"602",2062,125392.211321057
"603",2063,105192.831268756
"604",2064,133978.091523124
"605",2065,96686.4536321159
"606",2066,163552.431200795
"607",2067,114663.741974467
"608",2068,141926.32422709
"609",2069,100444.359989878
"610",2070,113705.222677859
"611",2071,93951.3983972026
"612",2072,141482.795706636
"613",2073,126755.690786413
"614",2074,178739.623793604
"615",2075,158814.456564709
"616",2076,118361.46011138
"617",2077,156690.05559588
"618",2078,129265.98139879
"619",2079,126064.486597054
"620",2080,114326.919130619
"621",2081,124815.294649872
"622",2082,127746.832085569
"623",2083,155419.957790393
"624",2084,98762.7358038027
"625",2085,103780.074780708
"626",2086,119838.494216747
"627",2087,128094.490832721
"628",2088,104002.224906913
"629",2089,72081.4077230599
"630",2090,115228.912196133
"631",2091,89101.047488692
"632",2092,134299.176320607
"633",2093,159656.242080352
"634",2094,117543.890352898
"635",2095,134644.786862408
"636",2096,72068.9595614134
"637",2097,98933.4484318702
"638",2098,137135.545480122
"639",2099,61815.97
"640",2100,61815.97
"641",2101,101853.018647623
"642",2102,131728.535496966
"643",2103,87830.8251981309
"644",2104,146095.664618856
"645",2105,141065.287141155
"646",2106,61815.97
"647",2107,206132.490038243
"648",2108,122781.329495178
"649",2109,112541.434278129
"650",2110,145558.61056865
"651",2111,142572.676757344
"652",2112,150602.722041467
"653",2113,119164.783072419
"654",2114,116515.850420895
"655",2115,165738.354127392
"656",2116,117125.429461863
"657",2117,150058.987399094
"658",2118,117464.646878608
"659",2119,115520.452417647
"660",2120,110787.433903621
"661",2121,105208.54836449
"662",2122,115356.035906006
"663",2123,92310.46263242
"664",2124,170551.250733641
"665",2125,138205.249371787
"666",2126,154906.441036752
"667",2127,165448.548657604
"668",2128,132280.957516678
"669",2129,70410.4257977626
"670",2130,144281.951279353
"671",2131,127211.199524439
"672",2132,121810.174458685
"673",2133,137229.292492945
"674",2134,116493.194583586
"675",2135,102934.79630367
"676",2136,66846.9684448973
"677",2137,106453.513127375
"678",2138,130382.842061601
"679",2139,154121.15700746
"680",2140,144038.16895884
"681",2141,143649.962056736
"682",2142,132001.279192501
"683",2143,152463.252441707
"684",2144,123361.615726835
"685",2145,134682.169256796
"686",2146,190913.067056321
"687",2147,160940.438702588
"688",2148,132290.665665865
"689",2149,143861.924723014
"690",2150,234052.811978828
"691",2151,124691.985908135
"692",2152,206255.408109879
"693",2153,188003.503660605
"694",2154,105866.647534904
"695",2155,141956.596442677
"696",2156,274374.698958928
"697",2157,228933.454151455
"698",2158,225283.013436353
"699",2159,210831.152359053
"700",2160,191801.373309367
"701",2161,231945.669775111
"702",2162,400711.949960771
"703",2163,355208.832327205
"704",2164,246495.788811858
"705",2165,215491.793286039
"706",2166,159592.843340519
"707",2167,222761.086329035
"708",2168,187573.694120164
"709",2169,194622.44230601
"710",2170,215642.4214151
"711",2171,153079.371970525
"712",2172,128962.870543366
"713",2173,161119.828723221
"714",2174,227510.840456041
"715",2175,277025.558163525
"716",2176,303987.254900136
"717",2177,239072.636546333
"718",2178,205323.680351796
"719",2179,131820.991744341
"720",2180,235943.578027195
"721",2181,197555.570090884
"722",2182,221192.800293316
"723",2183,185875.130751511
"724",2184,123049.681738932
"725",2185,134284.492401843
"726",2186,154320.295410567
"727",2187,151124.978543731
"728",2188,156016.535918358
"729",2189,319386.368494224
"730",2190,80804.725109647
"731",2191,61815.97
"732",2192,82179.5620080282
"733",2193,123487.061039309
"734",2194,105302.035179543
"735",2195,100370.717376979
"736",2196,101449.232308215
"737",2197,108775.303825306
"738",2198,167674.826529749
"739",2199,167367.481888863
"740",2200,162310.04209757
"741",2201,151861.985087183
"742",2202,212251.492785635
"743",2203,146451.725108382
"744",2204,176222.312516007
"745",2205,129340.09040317
"746",2206,152379.986693107
"747",2207,215967.810019632
"748",2208,255138.758039573
"749",2209,252884.115939278
"750",2210,115854.296677609
"751",2211,131756.090623118
"752",2212,134457.51674923
"753",2213,103675.752550147
"754",2214,152112.103582484
"755",2215,99175.8357420277
"756",2216,164986.626796928
"757",2217,61815.97
"758",2218,87406.22632664
"759",2219,74026.3224472327
"760",2220,61815.97
"761",2221,350173.598979517
"762",2222,311399.864810985
"763",2223,283394.376008319
"764",2224,201898.313914025
"765",2225,110306.602752168
"766",2226,192595.215259772
"767",2227,189015.991587675
"768",2228,280656.830000819
"769",2229,237539.07353916
"770",2230,148994.202742423
"771",2231,212126.498981627
"772",2232,170982.243446956
"773",2233,170276.791881475
"774",2234,238094.095361825
"775",2235,238755.301324521
"776",2236,246865.914795455
"777",2237,307404.159743638
"778",2238,198525.211896662
"779",2239,111694.22689334
"780",2240,155509.195723339
"781",2241,154671.67316376
"782",2242,126809.557227631
"783",2243,122030.928146987
"784",2244,111019.626942382
"785",2245,119376.776882868
"786",2246,133967.421747523
"787",2247,123900.289215246
"788",2248,116612.169490922
"789",2249,107516.41715531
"790",2250,122886.865671143
"791",2251,88695.1871311423
"792",2252,195859.244727016
"793",2253,154090.170424343
"794",2254,170595.725539555
"795",2255,190353.003127408
"796",2256,173954.950506705
"797",2257,199724.894883544
"798",2258,149104.626532507
"799",2259,171293.951242698
"800",2260,112497.174038842
"801",2261,199381.471659146
"802",2262,219302.703442855
"803",2263,360172.84525342
"804",2264,442567.01
"805",2265,184013.596243382
"806",2266,298490.372322905
"807",2267,377049.472918227
"808",2268,404550.526677002
"809",2269,145199.179434798
"810",2270,180890.247090864
"811",2271,212613.824286085
"812",2272,196617.67663018
"813",2273,153579.246087283
"814",2274,180193.626449413
"815",2275,163266.562459952
"816",2276,185795.316324018
"817",2277,190226.353068228
"818",2278,149991.982640468
"819",2279,108043.669122778
"820",2280,108647.113111099
"821",2281,149685.560833812
"822",2282,165979.535471572
"823",2283,110420.557843676
"824",2284,120391.813492258
"825",2285,134589.818890576
"826",2286,119334.98199832
"827",2287,392967.893806996
"828",2288,293640.575233291
"829",2289,349865.197303413
"830",2290,442567.01
"831",2291,348216.987933571
"832",2292,415487.474323488
"833",2293,442567.01
"834",2294,385529.793609687
"835",2295,442567.01
"836",2296,282275.845892296
"837",2297,380227.234802101
"838",2298,361501.932974354
"839",2299,351248.535190068
"840",2300,323252.404251698
"841",2301,322663.835621446
"842",2302,255195.154667188
"843",2303,240471.36238609
"844",2304,263794.157130423
"845",2305,210189.321416638
"846",2306,197492.113340585
"847",2307,204955.216006438
"848",2308,220840.403108454
"849",2309,302378.833090004
"850",2310,202749.222847213
"851",2311,213002.142129938
"852",2312,171208.030732529
"853",2313,159692.017543588
"854",2314,186718.651258831
"855",2315,184044.596745318
"856",2316,214883.913659777
"857",2317,191524.320179629
"858",2318,189212.598570835
"859",2319,192749.149655952
"860",2320,186146.764461007
"861",2321,250221.089470515
"862",2322,204771.091682976
"863",2323,199526.013254862
"864",2324,173276.17748565
"865",2325,212282.757721408
"866",2326,163015.679971483
"867",2327,200905.523799311
"868",2328,220577.44482322
"869",2329,189882.084148625
"870",2330,180744.913976108
"871",2331,332084.521423643
"872",2332,389081.346298573
"873",2333,318424.684311349
"874",2334,276274.042416183
"875",2335,293303.274892531
"876",2336,315024.623540451
"877",2337,200069.853059325
"878",2338,251154.756419113
"879",2339,213233.272090658
"880",2340,403562.940362695
"881",2341,201668.566632861
"882",2342,228710.521064883
"883",2343,218128.014993354
"884",2344,220453.770287158
"885",2345,237638.499069806
"886",2346,217283.887671337
"887",2347,209506.28948754
"888",2348,247284.786681426
"889",2349,189511.830762047
"890",2350,308243.220056744
"891",2351,293253.637496189
"892",2352,247243.372357887
"893",2353,252258.891808687
"894",2354,162378.477951045
"895",2355,156937.20889839
"896",2356,153632.278053716
"897",2357,193909.750704391
"898",2358,199737.987045279
"899",2359,119222.229004187
"900",2360,113647.951702334
"901",2361,150811.30100237
"902",2362,278185.387368327
"903",2363,157862.10053999
"904",2364,164256.941965652
"905",2365,210554.251003904
"906",2366,193192.855820178
"907",2367,225210.855296396
"908",2368,234133.527944774
"909",2369,209487.147411144
"910",2370,161691.793162374
"911",2371,155577.061454798
"912",2372,192547.027644423
"913",2373,284444.894536813
"914",2374,327319.021809899
"915",2375,257189.657000584
"916",2376,325426.043328334
"917",2377,359441.688749236
"918",2378,138430.935116709
"919",2379,225105.706033956
"920",2380,143532.172829916
"921",2381,170417.724847715
"922",2382,199615.104656671
"923",2383,197508.28238421
"924",2384,235673.241850373
"925",2385,158792.256578687
"926",2386,131193.727186173
"927",2387,129257.552893186
"928",2388,104986.028199429
"929",2389,107781.706151976
"930",2390,146789.057573368
"931",2391,130245.460928589
"932",2392,106632.735817916
"933",2393,168998.20065074
"934",2394,149652.697298405
"935",2395,203814.651164966
"936",2396,140763.07275593
"937",2397,228389.378885358
"938",2398,124835.98042979
"939",2399,85691.3499898687
"940",2400,65857.1451972837
"941",2401,123879.741350529
"942",2402,137354.108105517
"943",2403,140409.676982971
"944",2404,138636.990321835
"945",2405,164068.583412414
"946",2406,139366.501487369
"947",2407,109060.190992521
"948",2408,139883.05367612
"949",2409,96443.5626198922
"950",2410,171357.754906473
"951",2411,110387.623189673
"952",2412,161330.381599863
"953",2413,125175.111634782
"954",2414,165266.896588873
"955",2415,131788.538919016
"956",2416,129465.812253765
"957",2417,123225.233403482
"958",2418,125357.128216235
"959",2419,128104.8991749
"960",2420,110744.954652769
"961",2421,442567.01
"962",2422,114783.594438301
"963",2423,131135.509127822
"964",2424,141227.724624591
"965",2425,218207.849260049
"966",2426,149540.940613378
"967",2427,133713.78267027
"968",2428,175811.377135177
"969",2429,93883.0802342343
"970",2430,133191.487414961
"971",2431,89824.6135592044
"972",2432,146953.946793576
"973",2433,152845.384039095
"974",2434,145063.772423125
"975",2435,167717.977890991
"976",2436,109592.005831028
"977",2437,92636.6558151085
"978",2438,115827.592774919
"979",2439,105402.24887899
"980",2440,129222.758184349
"981",2441,103847.33528802
"982",2442,92643.2799716552
"983",2443,133199.488493745
"984",2444,121683.459401211
"985",2445,86294.1651577026
"986",2446,131107.252021663
"987",2447,186072.529828688
"988",2448,127504.579010131
"989",2449,103946.99499649
"990",2450,155763.875931634
"991",2451,100493.252059743
"992",2452,197120.310865559
"993",2453,96750.550441833
"994",2454,123713.928460323
"995",2455,132144.175416084
"996",2456,151108.308142853
"997",2457,138028.334106631
"998",2458,128004.346617254
"999",2459,110343.240192779
"1000",2460,146183.258182194
"1001",2461,125658.249215257
"1002",2462,131596.153492421
"1003",2463,132343.285126737
"1004",2464,184999.289426922
"1005",2465,146199.932272461
"1006",2466,120815.580759639
"1007",2467,130635.126777123
"1008",2468,76715.3487770147
"1009",2469,91022.7735802992
"1010",2470,201252.273720297
"1011",2471,220026.842157663
"1012",2472,187834.83839481
"1013",2473,126429.552670333
"1014",2474,75956.4599342503
"1015",2475,219935.152193106
"1016",2476,122352.026007427
"1017",2477,119664.202786331
"1018",2478,160513.744157152
"1019",2479,106872.762130643
"1020",2480,164178.335522819
"1021",2481,129671.99742368
"1022",2482,120108.523446805
"1023",2483,106740.853667793
"1024",2484,133667.625526214
"1025",2485,112729.299881509
"1026",2486,162271.567267698
"1027",2487,181114.884798189
"1028",2488,156244.928585962
"1029",2489,156038.464023107
"1030",2490,146910.814356316
"1031",2491,99299.7297549343
"1032",2492,191099.367223703
"1033",2493,138755.96778048
"1034",2494,149982.757118809
"1035",2495,69683.8056342921
"1036",2496,227459.360018382
"1037",2497,156712.92940098
"1038",2498,112398.254099332
"1039",2499,75138.997985546
"1040",2500,118085.491430347
"1041",2501,144000.600598862
"1042",2502,157180.200366438
"1043",2503,105759.358523847
"1044",2504,442567.01
"1045",2505,226606.967905548
"1046",2506,253886.36403202
"1047",2507,283895.461927154
"1048",2508,254473.787037691
"1049",2509,215214.24698084
"1050",2510,202574.327316094
"1051",2511,180232.645518337
"1052",2512,220396.899108164
"1053",2513,219615.995627056
"1054",2514,233705.108225294
"1055",2515,145075.713963074
"1056",2516,168459.675856122
"1057",2517,143049.693781235
"1058",2518,153965.605600056
"1059",2519,231230.541302401
"1060",2520,210469.763095967
"1061",2521,189922.415486286
"1062",2522,218296.446542356
"1063",2523,115232.616227774
"1064",2524,133721.530870597
"1065",2525,141824.58667329
"1066",2526,135257.713277785
"1067",2527,108432.496345805
"1068",2528,131726.869122002
"1069",2529,157219.185408747
"1070",2530,111770.247280909
